accuracy_pct,speed_score,completed,hints_used,attempts,current_difficulty,rolling_score,target_difficulty
85.28,35.95,1.0,0,2,3,60.46,3
50.33,22.89,0.0,2,2,5,19.65,4
65.75,60.29,1.0,0,1,3,64.83,3
88.63,53.29,1.0,0,2,4,68.79,4
64.46,24.11,1.0,1,2,3,52.21,2
68.39,25.35,1.0,1,4,1,55.16,1
68.4,34.72,1.0,1,1,4,54.6,4
30.53,33.76,0.0,1,4,5,24.87,4
53.08,25.76,1.0,3,4,3,35.4,2
83.16,78.5,1.0,0,2,2,74.33,2
33.35,56.5,0.0,3,4,4,14.9,3
93.68,71.43,1.0,0,2,2,79.91,3
63.12,37.14,1.0,1,1,2,60.35,2
63.48,41.09,1.0,1,3,4,57.31,4
76.5,61.82,1.0,0,1,1,69.35,1
91.11,58.74,1.0,0,1,2,74.11,2
95.24,78.21,1.0,0,1,1,79.1,2
59.96,60.03,1.0,0,1,3,58.84,2
91.78,71.0,1.0,0,1,1,79.24,2
92.51,77.71,1.0,0,1,1,81.73,2
95.51,81.61,1.0,0,1,1,84.06,2
70.86,57.8,1.0,2,2,3,57.65,3
78.58,68.91,1.0,1,2,1,73.54,1
71.51,40.53,1.0,2,3,2,54.99,2
52.36,40.58,1.0,4,2,2,37.08,1
76.25,63.35,1.0,0,1,2,65.88,2
58.37,30.86,1.0,1,2,5,48.87,4
83.04,79.49,1.0,0,3,2,79.69,2
82.73,71.13,1.0,0,2,2,77.42,2
62.64,21.86,1.0,1,2,2,50.42,1
66.1,69.16,1.0,0,1,1,64.23,1
70.55,42.65,1.0,0,1,1,62.64,1
83.35,31.93,1.0,0,3,1,61.99,1
84.07,57.61,1.0,0,3,3,70.1,3
100.0,55.93,1.0,0,1,1,82.22,1
56.87,32.15,1.0,2,4,5,43.28,4
57.88,40.43,1.0,0,3,2,50.25,1
80.62,48.47,1.0,0,1,1,57.55,1
56.69,38.7,1.0,1,2,2,53.99,1
55.38,37.84,1.0,0,2,2,54.28,1
76.08,45.71,1.0,0,5,3,72.42,3
39.21,18.4,0.0,1,3,4,27.78,3
92.16,83.67,1.0,1,1,1,78.7,2
73.57,30.98,1.0,2,3,1,47.86,1
100.0,88.7,1.0,1,1,1,83.58,2
56.4,57.35,1.0,0,2,4,60.69,3
87.36,87.01,1.0,0,1,2,83.37,3
79.68,64.87,1.0,1,2,2,72.97,2
90.19,78.12,1.0,0,2,3,75.8,4
100.0,84.34,1.0,0,1,1,87.52,2
59.79,34.01,0.0,1,2,4,29.99,3
100.0,60.85,1.0,0,1,1,80.94,2
66.84,65.21,1.0,0,1,4,61.25,4
50.46,27.17,1.0,1,5,5,43.5,4
55.08,37.68,0.0,2,1,2,21.59,1
63.52,10.0,1.0,2,2,4,41.55,3
52.39,18.78,1.0,1,2,2,49.8,1
80.37,50.42,1.0,0,3,1,64.03,1
90.58,68.24,1.0,0,2,2,76.37,3
80.09,40.83,1.0,0,1,2,67.08,2
62.11,43.53,1.0,0,2,5,63.02,5
74.15,47.73,1.0,0,2,2,63.5,2
94.93,75.29,1.0,0,1,2,89.17,3
60.73,60.74,1.0,1,1,2,55.43,2
44.06,19.07,0.0,1,4,2,19.14,1
94.82,81.89,1.0,0,1,1,82.23,2
65.57,48.69,1.0,1,2,1,60.13,1
86.13,44.13,1.0,0,1,3,70.98,3
69.39,40.38,1.0,1,2,2,54.04,2
87.97,71.45,1.0,0,2,2,73.44,3
40.65,59.55,1.0,3,3,5,40.34,4
93.68,87.66,1.0,0,1,1,76.01,2
60.5,46.36,1.0,1,2,3,50.83,3
55.34,37.07,1.0,0,2,2,56.58,1
28.92,10.0,1.0,4,3,5,20.76,4
65.86,61.49,1.0,0,1,1,71.37,1
98.04,79.75,1.0,0,1,1,85.79,2
55.88,37.75,0.0,2,2,3,23.71,2
54.31,45.6,1.0,3,1,3,34.63,2
64.05,24.57,1.0,2,1,4,46.06,3
51.15,46.54,1.0,2,4,2,46.19,1
38.18,25.6,1.0,4,3,5,20.4,4
63.94,31.26,1.0,1,3,4,51.26,4
66.19,64.85,1.0,2,3,3,52.85,3
85.3,53.85,1.0,0,1,2,77.6,2
62.68,52.14,1.0,1,3,3,58.45,3
70.56,50.0,1.0,1,4,4,57.36,4
58.08,46.9,1.0,1,3,2,54.12,1
68.94,48.0,1.0,1,2,2,62.72,2
73.19,41.01,1.0,1,2,2,58.03,2
52.32,50.62,1.0,1,1,3,57.1,2
42.78,29.68,0.0,1,2,4,25.76,3
93.31,70.76,1.0,0,1,1,85.82,2
62.44,59.23,1.0,1,2,4,54.77,4
95.24,91.64,1.0,0,1,1,87.98,2
74.02,43.33,0.0,2,2,2,34.29,1
89.16,67.09,1.0,0,2,1,74.48,2
80.82,54.33,1.0,0,1,2,64.81,2
49.22,30.63,0.0,1,1,1,24.99,1
58.29,54.72,1.0,2,2,1,56.06,1
100.0,87.91,1.0,0,1,1,81.72,2
76.65,62.4,1.0,0,2,1,62.52,1
81.84,46.5,1.0,0,1,1,68.2,1
65.47,25.88,1.0,2,2,3,50.42,2
71.55,57.34,1.0,0,3,2,62.98,2
95.35,58.7,1.0,1,1,2,71.69,2
60.54,52.01,1.0,2,1,5,53.33,5
60.57,41.91,0.0,0,2,1,38.88,1
86.64,32.27,1.0,0,2,2,65.52,2
75.07,48.18,1.0,1,2,2,60.47,2
48.21,50.24,0.0,4,4,3,10.94,2
50.46,33.99,0.0,3,3,5,15.99,4
57.03,19.9,1.0,0,5,4,54.1,3
46.72,33.52,0.0,3,4,3,17.38,2
78.85,61.79,1.0,0,3,2,69.59,2
64.81,38.6,1.0,0,1,2,58.43,2
63.5,69.66,1.0,2,2,2,63.2,2
100.0,62.56,1.0,0,1,1,77.91,2
100.0,81.03,1.0,0,1,1,87.42,2
92.26,62.16,1.0,0,1,1,77.12,2
75.67,59.5,1.0,1,2,2,75.87,2
71.86,33.26,1.0,0,2,2,58.88,2
80.49,80.14,1.0,0,2,1,79.57,1
76.9,37.36,1.0,0,3,2,59.73,2
89.01,77.99,1.0,0,1,2,72.99,3
71.85,54.64,1.0,1,3,1,65.65,1
56.95,32.79,1.0,0,2,5,49.7,4
87.2,71.01,1.0,1,1,1,75.11,2
78.32,58.85,1.0,0,1,5,71.95,5
73.33,52.43,1.0,1,2,1,69.27,1
65.99,24.26,1.0,1,2,3,49.06,2
65.09,58.82,1.0,1,2,1,55.01,1
59.43,28.47,0.0,0,1,4,32.41,3
98.98,73.79,1.0,0,2,2,87.09,3
89.8,72.73,1.0,0,2,4,82.97,5
77.84,68.88,1.0,1,3,3,68.37,3
91.63,79.93,1.0,0,1,2,76.32,3
66.33,48.07,1.0,1,4,1,62.36,1
97.45,66.42,1.0,0,1,1,81.99,2
50.83,40.25,1.0,2,3,4,45.28,3
79.16,50.61,1.0,0,1,1,63.53,1
81.01,34.9,1.0,1,1,2,62.38,2
84.85,68.37,1.0,1,2,2,75.72,2
72.65,66.09,1.0,1,1,4,60.22,4
87.45,77.61,1.0,1,2,2,73.36,3
58.55,44.56,1.0,2,3,2,48.57,1
77.51,60.89,1.0,0,4,3,76.33,3
30.38,50.33,0.0,2,2,3,17.67,2
64.01,39.02,1.0,2,3,3,50.71,3
48.68,52.91,0.0,2,7,5,28.94,4
87.64,82.67,1.0,0,1,2,84.77,3
62.79,77.81,1.0,0,3,3,59.57,3
49.89,22.73,1.0,3,1,4,42.17,3
98.3,62.19,1.0,0,2,1,83.57,2
66.08,39.0,1.0,1,2,3,60.0,3
85.45,76.02,1.0,0,3,1,78.31,2
89.25,72.01,1.0,0,1,2,78.77,3
81.03,60.75,1.0,1,1,1,65.82,1
38.91,32.01,0.0,3,4,5,14.74,4
55.96,73.14,1.0,1,3,2,56.05,1
100.0,81.51,1.0,1,1,1,86.63,2
58.62,47.28,1.0,1,4,3,49.21,2
78.61,58.41,1.0,1,2,2,66.48,2
84.97,71.99,1.0,1,1,2,70.19,2
80.57,63.4,1.0,0,1,1,71.12,1
100.0,60.27,1.0,0,1,2,78.7,3
76.04,36.77,1.0,0,5,2,63.9,2
55.82,21.41,1.0,1,1,2,49.75,1
75.01,76.09,1.0,0,2,2,77.24,2
85.92,68.32,1.0,0,2,3,80.39,4
64.85,43.82,1.0,1,2,5,57.71,5
87.58,31.41,1.0,0,1,2,66.29,2
60.73,57.28,1.0,2,3,3,48.05,3
100.0,48.97,1.0,0,1,1,80.26,1
77.47,44.13,1.0,0,1,1,66.22,1
73.73,49.55,1.0,0,3,2,62.47,2
94.83,74.7,1.0,0,1,2,85.42,3
67.57,38.17,1.0,1,5,2,57.62,2
69.66,49.74,1.0,2,3,3,63.06,3
87.08,65.78,1.0,0,1,2,77.96,3
81.73,63.35,1.0,0,3,2,64.31,2
63.46,48.24,0.0,1,2,2,37.63,1
56.77,46.08,1.0,1,2,4,51.74,3
100.0,74.46,1.0,0,1,2,77.07,3
82.69,37.63,1.0,0,3,2,64.88,2
86.16,38.25,1.0,0,2,1,66.97,1
51.87,50.52,1.0,1,2,3,51.65,2
60.69,24.84,1.0,2,5,1,49.62,1
81.31,77.27,1.0,1,2,1,75.03,1
88.13,68.82,1.0,0,3,1,77.24,2
88.92,70.1,1.0,0,1,1,80.23,2
49.32,28.87,0.0,3,5,5,15.62,4
68.31,38.83,1.0,0,2,3,60.49,3
46.2,10.0,0.0,1,3,1,17.87,1
65.02,69.24,0.0,0,2,2,45.98,1
64.42,69.18,1.0,2,3,5,56.09,5
61.35,57.68,1.0,0,2,3,53.24,3
60.46,43.33,1.0,1,3,2,52.74,2
56.5,32.09,1.0,0,3,4,47.31,3
80.13,41.05,1.0,0,1,3,63.81,3
98.52,94.42,1.0,1,2,2,87.76,3
48.32,19.5,0.0,2,2,2,15.83,1
54.76,55.32,1.0,3,1,3,43.78,2
80.03,76.24,1.0,0,1,1,64.39,1
66.64,65.15,1.0,1,3,3,63.11,3
77.03,43.92,0.0,0,2,2,45.78,1
64.66,52.68,1.0,0,3,1,68.99,1
58.76,45.23,1.0,0,3,4,59.48,3
58.22,17.83,1.0,1,2,3,50.52,2
53.22,46.85,1.0,2,2,1,52.58,1
85.83,64.04,1.0,0,1,1,73.54,2
100.0,72.14,1.0,0,1,1,85.98,2
67.71,40.87,1.0,1,3,2,67.09,2
65.25,46.57,0.0,2,2,2,34.44,1
83.01,91.09,1.0,0,2,3,73.17,3
66.46,54.3,1.0,2,2,3,48.48,3
77.58,52.95,1.0,0,3,1,68.56,1
60.73,36.87,0.0,1,2,4,42.18,3
88.41,70.83,1.0,0,1,2,79.2,3
84.89,63.64,1.0,1,1,2,68.96,2
60.1,26.79,1.0,2,2,1,44.81,1
91.57,47.21,1.0,0,1,3,72.23,3
85.96,62.44,1.0,0,1,2,72.21,3
66.0,44.18,1.0,0,2,3,66.11,3
57.94,10.0,1.0,0,2,2,51.14,1
64.27,46.95,1.0,2,2,3,46.9,3
52.42,56.97,0.0,4,4,4,15.52,3
58.02,48.97,1.0,1,1,2,56.89,1
83.62,55.16,1.0,0,1,1,79.52,1
57.42,28.49,1.0,1,5,2,49.56,1
73.46,56.53,1.0,1,2,5,66.82,5
88.12,73.48,1.0,0,1,1,81.21,2
82.28,48.89,1.0,0,1,1,66.59,1
77.08,57.09,1.0,0,2,2,73.99,2
91.68,42.64,1.0,0,2,1,70.77,1
82.13,69.16,1.0,0,2,2,73.68,2
66.47,54.31,1.0,1,1,3,65.13,3
89.9,52.01,1.0,1,1,1,63.61,1
100.0,63.28,1.0,0,1,3,83.6,4
78.82,66.12,1.0,1,3,1,64.29,1
72.67,57.29,1.0,2,1,3,57.08,3
50.91,18.78,1.0,3,3,5,32.56,4
84.02,92.52,1.0,1,2,2,75.45,2
57.56,32.1,0.0,1,3,3,33.51,2
65.37,41.64,1.0,0,1,3,62.29,3
90.93,42.28,1.0,0,2,3,70.49,3
34.52,15.28,0.0,3,6,3,10.35,2
52.84,33.08,1.0,2,3,4,45.07,3
43.16,41.87,0.0,1,3,5,28.75,4
96.55,53.5,1.0,1,1,1,71.01,1
71.55,73.18,1.0,1,4,3,62.77,3
56.76,75.09,1.0,2,2,1,55.93,1
75.93,74.07,1.0,0,3,1,71.09,1
85.39,62.4,1.0,1,4,1,69.09,2
50.87,22.21,0.0,3,2,5,16.37,4
50.57,10.0,1.0,3,3,5,33.25,4
83.64,77.13,1.0,0,2,1,74.73,1
59.97,24.86,0.0,0,3,3,32.18,2
86.25,65.13,1.0,0,1,3,78.92,4
86.33,52.03,1.0,0,2,1,71.18,1
64.84,48.34,1.0,1,2,4,62.39,4
100.0,71.2,1.0,1,1,2,74.09,3
77.67,46.99,1.0,0,2,2,65.13,2
79.21,34.92,1.0,0,1,3,67.39,3
58.56,40.36,1.0,0,4,5,54.46,4
72.86,50.29,1.0,1,2,3,67.98,3
100.0,69.72,1.0,0,1,3,84.24,4
51.57,72.25,1.0,2,5,3,55.81,2
63.56,34.8,1.0,2,3,4,45.6,4
80.56,52.57,1.0,0,3,3,69.88,3
44.0,16.89,1.0,4,2,5,32.42,4
69.97,58.56,1.0,0,1,2,65.16,2
52.23,47.16,1.0,4,2,3,42.07,2
74.54,68.68,1.0,0,2,1,67.36,1
94.08,73.67,1.0,0,1,1,81.81,2
68.99,54.56,1.0,0,2,2,63.49,2
100.0,85.89,1.0,0,1,2,86.75,3
71.13,54.67,1.0,1,2,1,57.69,1
50.25,30.53,1.0,2,1,3,39.82,2
81.53,67.77,1.0,1,3,1,72.23,1
78.95,53.64,1.0,0,1,4,61.27,4
77.33,37.39,1.0,1,2,3,61.33,3
57.33,10.0,0.0,1,1,1,24.94,1
55.33,40.52,1.0,0,3,5,56.55,4
100.0,100.0,1.0,0,1,1,93.07,2
70.43,59.27,1.0,1,2,3,62.23,3
79.38,68.4,1.0,0,2,2,75.13,2
56.17,54.78,1.0,1,2,4,58.39,3
76.15,49.12,1.0,0,3,3,56.51,3
86.43,60.82,1.0,0,2,2,71.93,3
88.08,63.44,1.0,0,1,2,73.06,3
51.03,24.62,0.0,2,4,5,19.12,4
98.63,62.47,1.0,0,2,2,81.29,3
100.0,71.18,1.0,0,1,1,78.02,2
43.12,43.17,0.0,2,1,4,35.59,3
42.18,39.98,0.0,2,4,4,21.09,3
71.75,39.57,1.0,1,1,4,66.0,4
77.12,53.52,1.0,0,2,2,75.75,2
69.01,31.56,1.0,1,2,2,47.84,2
84.49,43.37,1.0,1,2,1,65.74,1
59.87,44.46,1.0,1,2,1,62.97,1
68.74,56.8,1.0,1,2,4,66.58,4
49.68,69.19,0.0,3,4,4,34.07,3
98.71,86.6,1.0,0,1,2,84.29,3
65.42,26.36,1.0,0,3,2,61.05,1
57.08,39.33,1.0,1,2,2,56.79,1
76.72,39.6,1.0,0,3,1,65.69,1
74.46,50.04,1.0,0,4,2,64.24,2
77.82,65.15,1.0,0,4,4,72.89,4
86.93,62.17,1.0,0,1,2,72.99,3
84.13,44.43,1.0,1,2,3,73.19,3
52.55,46.09,1.0,2,2,3,42.9,2
37.1,10.0,0.0,2,5,3,9.22,2
76.65,56.58,0.0,0,2,1,45.39,1
90.96,52.71,1.0,0,1,2,74.42,2
63.86,30.71,0.0,2,1,1,27.43,1
54.88,30.1,0.0,2,2,4,28.2,3
83.29,49.41,1.0,1,1,2,67.05,2
70.8,61.42,1.0,2,3,2,56.87,2
77.32,54.75,1.0,0,2,2,70.24,2
53.39,23.12,1.0,4,1,5,34.89,4
70.89,16.77,1.0,0,1,1,53.58,1
100.0,89.58,1.0,0,3,1,88.27,2
100.0,70.29,1.0,0,2,1,79.76,2
68.28,54.21,1.0,2,4,2,59.29,2
78.84,56.6,1.0,0,3,2,61.18,2
76.03,37.86,1.0,0,4,1,63.75,1
72.2,53.5,1.0,0,2,1,61.04,1
63.14,56.74,1.0,1,3,2,54.75,2
29.17,19.26,1.0,3,4,4,26.49,3
100.0,64.33,1.0,1,1,1,77.52,2
66.6,25.08,1.0,0,2,3,61.08,2
91.95,82.66,1.0,0,2,2,88.37,3
64.09,40.92,1.0,1,3,3,51.8,3
83.65,73.5,1.0,0,1,5,74.47,5
76.37,65.33,1.0,0,1,3,69.52,3
71.28,49.58,1.0,0,5,2,58.48,2
66.04,41.02,1.0,0,3,3,64.52,3
82.22,35.59,1.0,0,1,2,70.75,2
66.9,30.91,1.0,1,1,1,49.44,1
57.33,13.47,1.0,0,2,4,51.88,3
52.1,47.7,1.0,3,2,3,38.39,2
59.45,56.73,1.0,0,3,3,57.56,2
100.0,75.68,1.0,0,1,1,81.6,2
83.33,55.28,1.0,0,1,2,68.69,2
60.49,17.63,0.0,2,4,3,21.68,2
50.12,33.99,1.0,3,3,3,36.01,2
70.42,52.57,1.0,1,1,3,63.02,3
67.17,55.6,1.0,0,2,5,59.88,5
69.93,25.46,1.0,1,4,3,43.73,2
55.49,25.69,0.0,0,2,1,29.94,1
51.52,71.98,1.0,3,4,2,48.98,1
53.49,17.2,0.0,4,3,5,12.84,4
95.39,63.7,1.0,0,1,2,77.96,3
72.56,28.02,1.0,1,2,3,65.68,2
45.34,10.0,1.0,3,7,2,27.65,1
83.94,94.37,1.0,0,1,2,75.74,2
63.73,45.91,1.0,1,3,4,61.25,4
56.88,37.46,1.0,1,3,3,47.27,2
46.03,20.17,1.0,3,1,5,32.32,4
47.16,17.46,1.0,1,1,4,33.88,3
75.31,32.31,1.0,0,1,2,62.02,2
80.77,36.43,1.0,0,3,1,63.36,1
82.71,50.44,1.0,0,2,3,76.04,3
70.24,47.03,1.0,0,1,2,66.47,2
68.48,60.79,1.0,0,2,1,71.04,1
63.21,48.74,1.0,1,1,5,51.43,5
80.86,57.21,1.0,0,1,2,76.76,2
61.69,60.28,0.0,0,4,5,49.09,4
100.0,67.21,1.0,0,1,1,92.01,2
80.91,85.46,1.0,0,5,1,77.62,1
48.41,34.98,1.0,4,1,4,32.95,3
60.8,73.88,1.0,0,1,2,70.58,2
35.19,42.51,1.0,1,5,4,41.8,3
27.8,10.59,0.0,3,3,5,2.78,4
86.75,60.67,1.0,0,3,1,73.54,2
50.5,39.46,1.0,2,1,3,47.72,2
60.49,42.32,1.0,2,2,5,56.76,5
79.49,42.67,1.0,0,1,3,60.55,3
73.89,56.66,1.0,1,2,3,65.77,3
63.01,41.01,1.0,1,2,3,59.1,3
59.24,33.14,0.0,0,3,4,29.42,3
48.46,18.96,1.0,3,4,3,29.11,2
56.53,37.1,1.0,1,2,5,47.57,4
92.44,73.67,1.0,0,2,1,79.58,2
90.12,41.81,1.0,0,1,1,75.37,1
71.37,29.47,1.0,1,2,3,55.17,2
86.62,67.01,1.0,0,2,3,69.49,4
55.38,27.49,1.0,2,4,3,41.5,2
93.13,63.93,1.0,1,2,2,71.77,3
83.27,82.57,1.0,0,2,1,83.96,1
55.73,44.47,0.0,0,3,4,35.91,3
100.0,74.77,1.0,0,2,2,91.15,3
69.77,65.39,1.0,2,2,2,59.45,2
64.46,49.84,1.0,0,1,3,57.32,3
87.7,62.68,1.0,0,2,2,70.8,3
56.64,49.31,1.0,0,2,3,65.64,2
100.0,86.78,1.0,0,2,1,90.47,2
65.89,50.24,1.0,2,4,2,52.33,2
67.65,43.78,1.0,2,2,4,45.84,4
56.92,69.76,1.0,1,3,5,56.77,4
82.22,73.5,1.0,0,2,2,79.81,2
67.89,35.85,1.0,0,1,2,66.32,2
34.6,37.04,0.0,2,4,4,21.62,3
41.1,10.0,1.0,2,2,4,31.07,3
49.96,38.27,0.0,2,2,5,20.91,4
99.44,75.14,1.0,0,3,1,88.67,2
56.61,66.48,1.0,1,1,1,62.77,1
65.3,36.47,1.0,1,3,3,59.48,3
72.73,54.32,1.0,0,3,2,59.89,2
77.07,75.47,1.0,0,1,4,73.15,4
100.0,76.97,1.0,0,1,1,87.17,2
43.31,35.61,0.0,1,3,4,25.16,3
41.89,40.78,1.0,2,3,4,40.66,3
71.72,58.81,1.0,0,2,2,64.24,2
67.97,36.2,0.0,1,2,2,44.19,1
51.21,22.82,1.0,2,3,2,38.57,1
78.42,40.22,1.0,0,2,4,57.86,4
67.6,42.23,1.0,0,3,5,56.12,5
54.82,23.9,0.0,4,3,4,21.8,3
58.95,42.41,0.0,0,2,3,31.8,2
44.53,52.18,1.0,2,2,5,45.82,4
58.23,33.74,0.0,1,7,3,30.37,2
27.35,34.32,0.0,2,2,5,17.29,4
72.16,23.51,1.0,0,2,2,57.56,1
91.92,77.7,1.0,0,2,1,83.39,2
77.48,57.81,1.0,0,2,2,70.35,2
64.44,63.59,0.0,0,1,3,42.05,2
57.64,47.41,0.0,2,2,2,31.49,1
97.34,77.68,1.0,1,1,1,79.05,2
83.07,70.25,1.0,0,2,2,73.47,2
35.75,10.0,1.0,1,2,4,37.6,3
100.0,82.0,1.0,0,1,1,86.67,2
72.23,35.48,0.0,1,2,2,35.91,1
41.62,35.08,0.0,3,2,4,18.6,3
75.48,66.06,1.0,0,1,2,70.65,2
95.58,82.0,1.0,0,1,1,83.98,2
60.74,45.33,1.0,1,3,2,55.51,2
72.14,57.33,1.0,0,4,2,64.88,2
50.22,29.47,1.0,3,4,4,42.06,3
90.34,63.8,1.0,0,1,2,75.99,3
79.55,60.59,1.0,0,2,3,63.9,3
78.71,64.93,1.0,0,2,1,69.19,1
66.71,65.3,1.0,2,4,4,56.46,4
98.33,95.15,1.0,0,1,2,85.21,3
93.1,76.4,1.0,0,3,3,79.82,4
31.62,18.19,0.0,2,4,5,3.36,4
65.13,46.55,0.0,0,2,5,42.77,4
23.59,12.0,0.0,1,6,5,7.43,4
48.54,28.42,1.0,2,7,5,39.31,4
66.16,51.42,1.0,1,1,2,65.05,2
61.94,26.13,1.0,0,3,2,50.96,1
31.46,10.0,0.0,3,3,4,8.22,3
78.82,66.4,1.0,0,2,1,74.08,1
84.83,50.22,1.0,0,3,3,75.6,3
67.15,38.17,1.0,0,3,3,70.26,3
100.0,90.0,1.0,0,1,1,83.67,2
88.61,79.9,1.0,0,2,3,80.78,4
19.15,10.74,0.0,3,2,5,0.0,4
78.77,64.58,1.0,0,2,1,70.9,1
67.26,56.21,0.0,1,2,3,40.98,2
73.38,55.46,1.0,1,2,3,62.96,3
79.5,69.05,1.0,0,2,1,72.68,1
35.1,31.67,0.0,2,7,4,21.59,3
59.4,19.95,1.0,0,1,3,49.03,2
64.91,30.41,1.0,1,3,2,50.39,2
72.59,29.18,1.0,0,1,1,57.86,1
74.69,50.25,1.0,1,2,3,60.36,3
55.97,36.46,1.0,1,1,3,50.35,2
72.3,95.48,1.0,0,1,3,72.87,3
70.57,48.16,1.0,2,1,3,52.1,3
65.5,28.84,1.0,1,2,1,63.59,1
60.84,10.0,1.0,0,3,2,48.42,1
75.53,61.53,1.0,1,4,1,64.05,1
90.53,62.67,1.0,0,1,1,73.16,2
85.24,44.05,1.0,0,3,2,70.77,2
64.5,53.43,1.0,1,1,2,60.8,2
61.34,46.65,1.0,0,3,1,62.08,1
60.84,41.56,1.0,1,1,5,56.91,5
39.4,23.66,1.0,3,2,5,27.76,4
80.39,53.77,1.0,1,1,3,61.51,3
84.08,84.08,1.0,1,1,2,70.44,2
44.43,34.79,1.0,1,2,3,40.97,2
65.19,62.43,1.0,2,1,2,57.68,2
100.0,62.61,1.0,0,1,4,81.54,5
67.43,28.76,1.0,0,1,3,54.92,2
63.48,41.55,1.0,0,2,1,56.57,1
83.17,60.59,1.0,1,3,2,72.54,2
91.81,54.39,1.0,0,2,2,80.62,2
72.58,51.9,1.0,1,2,3,63.87,3
64.18,34.67,1.0,1,2,2,53.25,2
73.6,44.42,1.0,1,2,3,58.87,3
80.78,69.55,1.0,0,2,1,73.76,1
82.52,41.3,1.0,0,2,1,65.48,1
37.62,28.8,0.0,1,4,2,12.57,1
89.3,77.75,1.0,0,1,1,71.29,2
44.27,40.08,0.0,3,2,4,15.39,3
52.32,32.96,0.0,2,3,2,22.58,1
57.89,55.85,1.0,0,4,2,59.82,1
43.12,39.23,1.0,4,3,4,35.73,3
62.42,61.38,1.0,0,3,2,68.01,2
50.45,28.53,1.0,1,2,3,46.03,2
84.59,73.84,1.0,0,1,2,77.26,2
65.78,44.09,1.0,1,2,3,60.81,3
89.97,61.95,1.0,0,1,2,75.26,3
83.76,74.35,1.0,0,1,4,74.06,4
52.91,46.42,1.0,2,7,3,48.86,2
65.91,30.2,1.0,2,1,1,46.8,1
77.29,76.68,1.0,0,1,2,74.31,2
86.59,62.02,1.0,0,1,2,73.68,3
94.54,77.15,1.0,0,1,2,81.72,3
81.83,64.06,1.0,0,3,1,74.6,1
74.59,33.95,1.0,1,1,3,57.08,3
69.03,41.85,1.0,2,1,3,46.31,3
57.4,41.0,1.0,0,4,3,58.77,2
58.15,47.0,1.0,1,4,5,56.52,4
39.17,28.7,1.0,4,2,5,30.49,4
36.66,45.01,0.0,4,5,4,8.87,3
68.75,40.82,1.0,1,2,2,57.92,2
76.59,64.32,1.0,0,4,2,74.46,2
60.39,24.63,0.0,0,1,2,29.97,1
53.51,63.85,1.0,2,2,4,46.78,3
80.71,75.81,1.0,0,2,2,70.12,2
34.14,24.84,0.0,2,3,3,18.77,2
46.76,45.09,0.0,3,5,3,20.37,2
45.46,10.16,1.0,4,2,3,31.07,2
58.19,33.38,1.0,0,1,3,54.77,2
85.6,44.75,1.0,0,2,2,71.52,2
69.15,69.53,1.0,0,3,2,71.37,2
64.4,34.62,1.0,1,2,2,56.91,2
58.96,54.46,1.0,2,3,4,57.8,3
68.8,37.26,1.0,1,3,2,62.89,2
75.82,40.38,1.0,0,2,1,73.51,1
76.95,44.84,1.0,0,3,3,69.66,3
62.16,62.48,1.0,2,3,5,57.29,5
35.18,32.29,1.0,3,2,4,23.89,3
67.76,45.31,1.0,2,5,1,53.07,1
82.24,57.84,1.0,0,2,1,71.67,1
80.52,51.91,1.0,0,2,2,69.96,2
46.14,24.39,1.0,3,2,5,33.94,4
54.53,53.55,0.0,4,4,1,27.72,1
61.98,48.67,1.0,1,3,5,57.87,5
76.56,60.04,1.0,1,2,2,64.71,2
75.21,67.11,1.0,0,3,2,72.27,2
42.4,37.39,1.0,4,2,3,27.62,2
65.13,36.9,1.0,0,3,1,55.33,1
57.17,27.41,1.0,1,2,2,43.4,1
71.39,48.49,1.0,2,1,2,53.57,2
71.06,47.94,1.0,1,3,2,63.04,2
69.15,58.02,1.0,1,2,4,63.0,4
79.74,53.08,1.0,0,3,1,67.38,1
100.0,96.95,1.0,0,1,1,93.44,2
72.24,66.57,1.0,0,2,1,68.17,1
77.08,57.82,1.0,0,4,3,79.78,3
83.98,78.32,1.0,0,2,2,81.54,2
69.63,92.27,1.0,1,2,4,66.89,4
64.71,70.97,1.0,0,2,4,63.61,4
89.54,69.69,1.0,0,1,5,74.93,5
74.31,38.18,1.0,0,2,3,58.36,3
88.2,71.19,1.0,0,2,1,77.14,2
100.0,76.07,1.0,0,1,1,82.97,2
71.53,42.05,1.0,2,1,3,53.27,3
100.0,79.59,1.0,0,1,1,80.9,2
86.19,61.92,1.0,0,2,2,72.86,3
93.27,46.37,1.0,0,1,1,68.53,1
100.0,87.23,1.0,0,2,1,91.38,2
91.31,85.68,1.0,0,1,3,86.95,4
67.36,41.27,1.0,1,3,2,55.73,2
100.0,62.54,1.0,0,1,1,80.3,2
72.51,56.29,1.0,0,1,3,70.45,3
68.54,50.89,1.0,1,1,5,64.48,5
71.59,33.53,1.0,2,2,1,50.49,1
29.82,15.37,0.0,3,4,5,1.78,4
43.82,31.54,0.0,3,3,4,13.59,3
41.91,10.0,0.0,3,4,4,11.13,3
58.01,36.12,0.0,1,2,4,34.33,3
67.55,67.66,1.0,1,3,3,57.67,3
69.88,56.62,1.0,0,1,1,65.06,1
71.23,47.71,1.0,0,5,3,59.78,3
54.74,32.88,1.0,4,3,3,38.47,2
84.31,63.56,1.0,0,1,2,68.69,2
